index_new,mz,RT,dataset.x,dataset.y,comp1.x,comp1.y,GroupContrib.x,GroupContrib.y,Compound_Name,rev_cosine,ba_lib,syn_lib,Concordance,mean_vip
419,277.20156471002815,2.9287715,MSV000089558_15024,MSV000092652_15276,1.5877884610226645,1.301999691943691,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4448940764831777
539,415.11383916303305,1.7686163,MSV000089558_9450,MSV000092652_7298,1.2172480580603164,1.6724711986450442,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4448596283526802
60,682.3666552978273,2.1992345,MSV000089558_11086,MSV000092652_9931,1.1447312038404391,1.7331729162298708,TRUE,TRUE,NA,NA,NA,NA,Yes,1.438952060035155
325,270.16592736094094,2.3906925,MSV000089558_12384,MSV000092652_11257,1.4092500197493416,1.4648074619705833,TRUE,FALSE,NA,NA,NA,NA,No,1.4370287408599625
119,472.2442995198745,3.2310414,MSV000089558_17588,MSV000092652_17496,1.4470048326735414,1.4267316691464602,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4368682509100008
555,423.3214613978843,3.9960437,MSV000089558_23573,MSV000092652_22316,1.192083092537574,1.6814178202524388,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4367504563950064
114,470.26431834653584,2.6147227,MSV000089558_13482,MSV000092652_12615,1.2324335911757758,1.6409256266865042,TRUE,TRUE,NA,NA,NA,NA,Yes,1.43667960893114
489,311.2579974152639,6.361822,MSV000089558_36626,MSV000092652_29362,1.456211321102008,1.41469074869597,FALSE,FALSE,NA,NA,NA,NA,Yes,1.435451034898989
572,429.22341652466184,0.9372449,MSV000089558_7813,MSV000092652_6067,1.2139364983801184,1.65681158576675,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4353740420734342
255,216.1232761451839,0.6768015,MSV000089558_7698,MSV000092652_5214,1.4945114945186602,1.3762037983235464,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4353576464211033
219,348.106434670144,1.9856873,MSV000089558_10267,MSV000092652_8717,1.317942247193983,1.550431399326921,FALSE,TRUE,NA,NA,NA,NA,No,1.434186823260452
236,190.04992322111076,1.8473761,MSV000089558_9671,MSV000092652_8087,1.6198361601388225,1.2483834047273736,FALSE,TRUE,4-HYDROXY-2-QUINOLINECARBOXYLIC ACID - 60.0 eV,NA,NA,NA,No,1.4341097824330982
223,349.2588431080978,3.033522,MSV000089558_16188,MSV000092652_15890,1.5049766308137067,1.3632127415224378,FALSE,FALSE,"""Candidate Pentahydroxylated bile acid (delta mass -92.0241; sirius atomic difference: -6C, -4H, -1O; buddy atomic difference: -6C, -4H, -1O)""",NA,NA,NA,Yes,1.4340946861680721
310,260.11329974751146,0.5540302,MSV000089558_6282,MSV000092652_5060,1.8555837663630104,1.0121389852767422,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4338613758198764
344,359.18689752952923,3.7981615,MSV000089558_22072,MSV000092652_21380,1.3175452223492246,1.5500813451776523,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4338132837634383
467,300.14753246407963,2.206108,MSV000089558_11165,MSV000092652_9990,1.4322266314930985,1.433085558693355,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4326560950932268
54,658.4253818264884,2.1084564,MSV000089558_10846,MSV000092652_9423,1.457645845792688,1.406974891611709,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4323103687021985
662,702.3509888595673,4.803021,MSV000089558_29263,MSV000092652_25388,1.5058458548910802,1.3552172197484662,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4305315373197733
16,585.3134897476541,1.8936265,MSV000089558_9931,MSV000092652_8344,1.1123830279673501,1.7485871634588668,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4304850957131086
68,441.27072384692144,1.7583966,MSV000089558_9357,MSV000092652_7661,1.5339185882477058,1.3268652912370893,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4303919397423974
548,420.3109994837992,5.374325,MSV000089558_32322,MSV000092652_27103,1.4987472006366476,1.3598316656415095,FALSE,FALSE,NA,NA,NA,"3k, 12k_3,4-dimethoxy-5-hydroxybenzaldehyde (known structural isomers: 0; isobaric peaks in run: 4)",Yes,1.4292894331390786
649,773.2577346018676,3.2160943,MSV000089558_17404,MSV000092652_17226,1.3458628589316795,1.5119798025700157,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4289213307508475
627,133.101213198876,2.301763,MSV000089558_12140,MSV000092652_10827,1.2494190701422936,1.604547529541195,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4269832998417442
49,644.4000805584077,4.2889876,MSV000089558_26210,MSV000092652_23278,1.8478555856859504,1.0057284189582445,TRUE,FALSE,NA,NA,NA,NA,No,1.4267920023220975
616,531.311925259373,3.2982132,MSV000089558_18807,MSV000092652_17592,1.2869909683929466,1.5642447663271564,FALSE,TRUE,"""Candidate Trihydroxylated bile acid (delta mass 122.0175; sirius atomic difference: 2C, 6H, 2N, 2O, 1S; buddy atomic difference: 2C, 6H, 2N, 2O, 1S)""",Trihydroxylated bile acid_allantoin [M-H2O+H]+,NA,NA,No,1.4256178673600515
95,457.23349237025946,2.9167364,MSV000089558_15329,MSV000092652_15174,1.4496105769664336,1.3998119870089398,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4247112819876868
639,180.1020823026344,2.2842715,MSV000089558_12072,MSV000092652_11202,1.0708321546283242,1.778563495406658,FALSE,FALSE,Candidate Tyramine-C2:0 (delta mass:42.0103),NA,NA,NA,Yes,1.424697825017491
140,488.15770686271463,2.8516178,MSV000089558_14825,MSV000092652_14667,1.668524449133646,1.1805098780902736,TRUE,FALSE,NA,NA,NA,NA,No,1.4245171636119598
243,198.12365413173976,0.24097145,MSV000089558_2961,MSV000092652_735,1.6668670920234943,1.181153185599877,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4240101388116857
177,326.26967462328554,6.0820217,MSV000089558_35476,MSV000092652_28526,1.515529835759762,1.3313194292628672,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4234246325113147
557,423.32997439748146,5.241504,MSV000089558_31837,MSV000092652_26846,1.4651775644909302,1.3803429031868981,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4227602338389143
39,625.3080810152061,2.7217717,MSV000089558_14113,MSV000092652_13782,1.1589827142376286,1.6832045498618269,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4210936320497276
328,271.16567630746613,1.9402138,MSV000089558_10265,MSV000092652_8342,1.0659198455779904,1.771377076406345,TRUE,FALSE,NA,NA,NA,NA,No,1.4186484609921677
384,380.2185229534054,2.5343297,MSV000089558_13067,MSV000092652_12366,1.4668346791244684,1.3700369541222104,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4184358166233393
410,392.3013264122037,4.720789,MSV000089558_28927,MSV000092652_25132,1.5882492978015652,1.2408269415411994,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4145381196713824
600,510.19175216583307,1.9611871,MSV000089558_10429,MSV000092652_8763,1.3506354412113466,1.4769005924119427,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4137680168116447
513,406.26484793392143,4.055089,MSV000089558_25792,MSV000092652_22823,1.5255742975641287,1.3003799813642025,FALSE,FALSE,NA,NA,NA,Taurine_ricinoleic-acid (known structural isomers: 1; isobaric peaks in run: 0),Yes,1.4129771394641657
614,523.2913476442114,3.2326207,MSV000089558_16932,MSV000092652_16995,1.6964641068424389,1.128307014923859,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4123855608831488
254,215.10292593706427,0.3586596,MSV000089558_4038,MSV000092652_3177,1.4124050678700066,1.4073997117059829,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4099023897879948
337,355.26447786120883,4.053204,MSV000089558_24541,MSV000092652_22550,1.2158137140370096,1.6036729226822113,FALSE,TRUE,"""Candidate Trihydroxylated bile acid (delta mass -54.0312; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00003136615, Spectral Match to Cholic acid from NIST14)""",NA,"3a,(8-14)?,12a-C24oic(OH)2(C=C) (known structural isomers: 0; isobaric peaks in run: 4);3a, 7a, 12a (known structural isomers: 0; isobaric peaks in run: 5)",NA,No,1.4097433183596104
645,903.3788177779236,3.2199633,MSV000089558_17306,MSV000092652_17252,1.5775366496321315,1.2394811517341808,TRUE,TRUE,NA,NA,NA,NA,Yes,1.4085089006831562
130,479.2880171422238,2.0347428,MSV000089558_10344,MSV000092652_9001,1.5901609562206394,1.2261079334587688,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4081344448397042
264,225.11191635772397,2.4247267,MSV000089558_12830,MSV000092652_11079,1.461261912781803,1.354900375148184,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4080811439649934
81,448.2400154889752,2.9265518,MSV000089558_15358,MSV000092652_15556,1.2786027687889199,1.5373371341586533,FALSE,TRUE,NA,NA,NA,NA,No,1.4079699514737865
180,327.2352795574598,3.7697506,MSV000089558_22028,MSV000092652_20968,1.5370727852386645,1.277313324781799,FALSE,TRUE,NA,NA,NA,NA,No,1.4071930550102318
106,462.35808425315855,5.643229,MSV000089558_33613,MSV000092652_27716,1.3851108890313923,1.4281650910970956,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4066379900642438
284,242.14989436918896,1.0380846,MSV000089558_8348,MSV000092652_6622,1.6688654910509317,1.142970143824918,TRUE,TRUE,NA,NA,NA,NA,Yes,1.405917817437925
576,431.2181425507812,2.6538508,MSV000089558_14011,MSV000092652_13521,1.211921981949622,1.5990495105236526,FALSE,TRUE,NA,NA,NA,NA,No,1.4054857462366375
464,299.2585890893943,4.3311,MSV000089558_26202,MSV000092652_23515,1.3737525212913522,1.4358194748046609,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4047859980480064
221,349.1999237730218,3.786783,MSV000089558_23685,MSV000092652_20706,1.3022662898905952,1.5033749094446625,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4028205996676288
459,295.14131245021036,1.7105402,MSV000089558_9128,MSV000092652_7497,1.4697717507226578,1.3354230612857747,FALSE,FALSE,NA,NA,NA,NA,Yes,1.4025974060042161
609,521.297463502599,2.6736426,MSV000089558_13827,MSV000092652_13396,1.469472312544706,1.3273725370108822,FALSE,FALSE,NA,NA,NA,NA,Yes,1.398422424777794
232,354.14493335594835,2.3347147,MSV000089558_11970,MSV000092652_11074,1.2783133376490494,1.5158481664148207,FALSE,FALSE,NA,NA,NA,NA,Yes,1.397080752031935
148,316.1535832443971,1.5871406,MSV000089558_9002,MSV000092652_7205,1.2488401671051221,1.5442383118360545,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3965392394705884
290,246.07956207848125,2.452837,MSV000089558_12774,MSV000092652_11751,1.5707376133142401,1.2220944749233942,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3964160441188171
191,331.2846107774912,4.938831,MSV000089558_30148,MSV000092652_25882,1.415577325433795,1.3755733968445594,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3955753611391772
588,491.2470500195514,0.33062282,MSV000089558_3957,MSV000092652_2745,1.617652183909198,1.1697017416059001,FALSE,FALSE,NA,NA,NA,NA,Yes,1.393676962757549
453,293.17906211194156,2.3088179,MSV000089558_11967,MSV000092652_10891,1.4635681088442705,1.3188244015551147,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3911962551996926
251,212.0917275717661,0.37285486,MSV000089558_3693,MSV000092652_3532,1.7629434261823684,1.0140278790216242,TRUE,FALSE,NA,NA,NA,NA,No,1.3884856526019962
656,830.5776106390153,3.8484032,MSV000089558_22518,MSV000092652_21590,1.267035166009558,1.5085218381729808,FALSE,TRUE,"""Candidate Tetrahydroxylated bile acid (delta mass 405.2876; sirius atomic difference: 20C, 35H, 7N, 2O; buddy atomic difference: 24C, 39H, 1N, 4O)""",Tetrahydroxylated bile acid_3-oxocholic acid [M+NH4]+,NA,NA,No,1.3877785020912694
80,446.3269368701681,4.8508186,MSV000089558_29722,MSV000092652_25495,1.6126130172228235,1.1610151766789614,TRUE,TRUE,NA,NA,NA,"Candidate Carnitine (delta mass 284.2136; sirius atomic difference: 16C, 24H, 6N, -1O; buddy atomic difference: 20C, 28H, 1O; putative explanation: CAR 20:5)",Yes,1.3868140969508924
187,330.264001428517,4.4780917,MSV000089558_27473,MSV000092652_23940,1.1161510778953123,1.653785908956662,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3849684934259872
527,410.3173862416753,4.468811,MSV000089558_27442,MSV000092652_24321,1.559982286993286,1.2080706588297123,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3840264729114993
454,293.24758595207186,4.551645,MSV000089558_27792,MSV000092652_24555,1.3997891839836485,1.3653462706294337,FALSE,FALSE,Spectral Match to 13(S)-HODE methyl ester from NIST14,NA,NA,NA,Yes,1.382567727306541
41,630.3028711924186,2.6311414,MSV000089558_13533,MSV000092652_13073,1.424367796070791,1.3404525745406248,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3824101853057078
654,817.5824426572738,3.7888153,MSV000089558_21692,MSV000092652_21005,1.5986615425786557,1.1656940399521638,FALSE,FALSE,"""Candidate Trihydroxylated bile acid (delta mass 408.2869; sirius atomic difference: 24C, 40H, 5O; buddy atomic difference: 24C, 40H, 5O; spectral library match to CCMSLIB00005465781, """"(R)-4-((3R,5R,6R,7R,8S,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",NA,NA,NA,Yes,1.3821777912654096
18,588.3740461636302,3.6199515,MSV000089558_21375,MSV000092652_20389,1.5263377707307197,1.2377386691510954,TRUE,TRUE,"""Candidate Trihydroxylated bile acid (delta mass 179.0803; sirius atomic difference: 6C, 13H, 1N, 5O; buddy atomic difference: 7C, 9H, 5N, 1O)""",Trihydroxylated bile acid_d-gal [M+NH4]+,"3a, 7b, 12a_D(+)-galactose (known structural isomers: 9; isobaric peaks in run: 3);3a, 7b, 12a_D(-)-Fructose (known structural isomers: 9; isobaric peaks in run: 2);UCA_D(-)-Fructose (known structural isomers: 9; isobaric peaks in run: 3);3b, 7a, 12a_D(+)-galactose (known structural isomers: 9; isobaric peaks in run: 3)",Cholic acid_D(+)-galactose (known structural isomers: 9; isobaric peaks in run: 3),Yes,1.3820382199409076
200,337.21263060434205,2.4287863,MSV000089558_12456,MSV000092652_11666,1.3843770850223474,1.3769675009132047,FALSE,FALSE,NA,NA,NA,NA,Yes,1.380672292967776
123,475.24978389381886,3.096798,MSV000089558_17297,MSV000092652_16793,1.0876473475212072,1.6721967777159124,TRUE,TRUE,NA,NA,NA,Candidate Carnitine with acetylcysteine substitution (delta mass 313.1353 putative explanation: N/A),Yes,1.3799220626185598
403,391.2845648446331,4.4718456,MSV000089558_27456,MSV000092652_24209,1.099906111334307,1.659926795164968,FALSE,FALSE,Spectral Match to 12-Ketodeoxycholic acid from NIST14,NA,NA,NA,Yes,1.3799164532496375
226,351.1546106001533,2.603178,MSV000089558_13503,MSV000092652_12822,1.426226730314298,1.330880754792264,FALSE,FALSE,NA,NA,NA,NA,Yes,1.378553742553281
449,291.2317353586311,5.682127,MSV000089558_33998,MSV000092652_27956,1.2754367550183572,1.4793919791770915,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3774143670977244
50,647.3252441171597,1.790248,MSV000089558_9316,MSV000092652_7753,1.6916984075174815,1.0553454246585512,TRUE,FALSE,NA,NA,NA,NA,No,1.3735219160880163
105,462.2974923953644,4.9621344,MSV000089558_30329,MSV000092652_26044,1.4950962550019034,1.2517679104539503,TRUE,TRUE,NA,NA,NA,NA,Yes,1.373432082727927
174,326.2152965522289,4.292438,MSV000089558_26425,MSV000092652_23444,1.0695093372924889,1.6764111525162082,FALSE,TRUE,NA,NA,NA,NA,No,1.3729602449043485
43,634.3580715320022,5.086109,MSV000089558_30825,MSV000092652_26181,1.5933995314490474,1.1524732193242258,TRUE,FALSE,NA,NA,NA,NA,No,1.3729363753866366
406,392.2474256368645,4.5530014,MSV000089558_27834,MSV000092652_24552,1.3812137819960215,1.3643040738793677,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3727589279376946
604,514.2866754382961,2.6657443,MSV000089558_13860,MSV000092652_13442,1.3630152248764957,1.3818708924166188,FALSE,TRUE,"""Candidate Tetrahydroxylated bile acid (delta mass 88.9957; sirius atomic difference: 2C, 3H, 1N, 1O, 1S; buddy atomic difference: 11C, -5H, 3N, -5O; spectral library match to CCMSLIB00005465786, """"2-((4R)-4-((5R,7R,8R,9S,10S,12S,13R,17R)-7,12-dihydroxy-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"""")""",NA,NA,NA,No,1.3724430586465572
407,392.2536978106923,2.936308,MSV000089558_15517,MSV000092652_15296,1.5135918579168282,1.2305459262403584,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3720688920785933
378,375.1881521755605,0.8151217,MSV000089558_7601,MSV000092652_5701,1.196534418679574,1.546982101468173,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3717582600738736
504,400.3061636495257,4.1701593,MSV000089558_26224,MSV000092652_22861,1.685992057635403,1.0572762007502623,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3716341291928327
206,340.28488335696795,5.3877587,MSV000089558_32182,MSV000092652_27132,1.3085308302064362,1.4335163672945639,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3710235987505
32,611.3433213743465,3.6343043,MSV000089558_19801,MSV000092652_20044,1.556358990157112,1.1843618335772945,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3703604118672033
311,260.1494233633371,2.5879166,MSV000089558_13044,MSV000092652_12500,1.7266928897326685,1.013273465597636,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3699831776651523
457,294.2175215670532,0.4123129,MSV000089558_4731,MSV000092652_3637,1.4882649052618195,1.2481630558887287,FALSE,TRUE,NA,NA,NA,3-Methoxy phenyl acetic acid_spermidine (known structural isomers: 2; isobaric peaks in run: 3),No,1.3682139805752742
84,450.3793994050885,5.685124,MSV000089558_33815,MSV000092652_27812,1.2577101507188149,1.4770602709817482,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3673852108502815
463,297.18189755400624,1.9961529,MSV000089558_11212,MSV000092652_8780,1.0458535453006208,1.68631460220799,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3660840737543054
523,409.2455532110002,4.1873465,MSV000089558_23469,MSV000092652_23025,1.3131383327908517,1.4159127537067124,FALSE,TRUE,NA,NA,NA,NA,No,1.364525543248782
448,291.23190335613543,4.3644037,MSV000089558_26664,MSV000092652_23744,1.3483812567468678,1.3795703355488287,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3639757961478483
450,291.26836324961744,3.6420777,MSV000089558_20698,MSV000092652_20330,1.5667494430950413,1.158266664702811,FALSE,FALSE,"Spectral Match to cis-11,14-Eicosadienoic acid from NIST14",NA,NA,NA,Yes,1.3625080538989263
299,253.1800825316915,2.3685622,MSV000089558_12125,MSV000092652_11214,1.3090737171950562,1.414395048371226,FALSE,FALSE,NA,NA,NA,NA,Yes,1.361734382783141
301,256.0750151471844,0.78702193,MSV000089558_7176,MSV000092652_5894,1.687455855226901,1.0341876138192718,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3608217345230864
392,384.09283123166335,1.5643508,MSV000089558_8943,MSV000092652_7320,1.639516117276365,1.0807305333530224,TRUE,FALSE,NA,NA,NA,NA,No,1.3601233253146936
283,241.1798294844723,3.104319,MSV000089558_15264,MSV000092652_16417,1.0449804048534164,1.6731359897297156,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3590581972915659
511,406.1500724256405,3.225769,MSV000089558_17613,MSV000092652_17422,1.4288153040850087,1.2844720105499288,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3566436573174687
121,473.3263087856049,4.3276205,MSV000089558_26622,MSV000092652_23578,1.1374056483443464,1.5743631019509186,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3558843751476326
46,641.3307455084775,2.6199558,MSV000089558_13459,MSV000092652_13045,1.0974652561351983,1.6136593811697033,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3555623186524508
431,284.12838321941604,3.135668,MSV000089558_16674,MSV000092652_16593,1.6432792167998886,1.0672017474735562,TRUE,FALSE,36417-86-4,NA,NA,NA,No,1.3552404821367223
198,336.2386659756676,3.1866899,MSV000089558_17083,MSV000092652_16922,1.3455439444400614,1.3638849569954847,FALSE,FALSE,"""Candidate Trihydroxylated bile acid (delta mass -73.0555; sirius atomic difference: -8C, -7H, 1N, 1O; buddy atomic difference: -7C, -11H, 5N, -3O)""",NA,NA,NA,Yes,1.354714450717773
12,582.3424728935669,4.520804,MSV000089558_27543,MSV000092652_24434,1.3236188022723638,1.3838369959714423,FALSE,FALSE,NA,NA,NA,NA,Yes,1.353727899121903
345,359.24252558184145,3.9671912,MSV000089558_23333,MSV000092652_22144,1.5153945197648282,1.1904469586449362,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3529207392048823
13,582.3426924359707,4.8233085000000004,MSV000089558_29342,MSV000092652_25452,1.209079227840275,1.495006390105831,FALSE,FALSE,NA,NA,NA,NA,Yes,1.352042808973053
280,239.1637991584652,3.0022526,MSV000089558_15833,MSV000092652_15609,1.3771587095689313,1.3265647921882537,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3518617508785926
91,455.31536516136606,4.3258715,MSV000089558_24284,MSV000092652_23575,1.222171575730026,1.4812380533475968,TRUE,FALSE,NA,NA,NA,NA,No,1.3517048145388113
358,365.23006695763416,4.9934897,MSV000089558_30687,MSV000092652_26020,1.1544467162580263,1.5444013598903144,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3494240380741704
185,329.71633798535873,2.099116,MSV000089558_10732,MSV000092652_9358,1.3803822102128158,1.317174631572584,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3487784208927
146,315.23104748196494,4.5536575,MSV000089558_27816,MSV000092652_24600,1.6841266092588105,1.0128641469794175,FALSE,FALSE,NA,NA,NA,NA,Yes,1.348495378119114
327,270.20662467300895,2.484601,MSV000089558_13042,MSV000092652_12152,1.4102613691576253,1.2861188546225248,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3481901118900752
158,321.1815726492179,3.144893,MSV000089558_16814,MSV000092652_16643,1.259529533232468,1.43403804129609,FALSE,FALSE,NA,NA,NA,NA,Yes,1.346783787264279
278,237.15997805050327,0.91818035,MSV000089558_7746,MSV000092652_6079,1.6612638149943564,1.0320049585882891,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3466343867913229
214,346.23430022395615,2.432055,MSV000089558_12420,MSV000092652_11685,1.428905720094208,1.2629751464285637,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3459404332613858
595,501.35572869297687,5.77449,MSV000089558_34243,MSV000092652_28064,1.3034757751730564,1.3877467408919721,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3456112580325144
156,319.16572493567946,3.0480826,MSV000089558_16233,MSV000092652_16062,1.1636232823291508,1.5237940165537125,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3437086494414316
82,448.3646258151946,5.3244185,MSV000089558_32072,MSV000092652_27014,1.2316372468012258,1.4532471981519268,FALSE,TRUE,NA,NA,NA,NA,No,1.3424422224765764
272,231.13415305768535,0.48705742,MSV000089558_3953,MSV000092652_4421,1.384304510799122,1.2994383110961671,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3418714109476446
209,344.2556274448778,2.5598123,MSV000089558_13391,MSV000092652_12557,1.5894184568840548,1.0908018179961496,FALSE,FALSE,NA,NA,NA,NA,Yes,1.340110137440102
486,310.27415058904484,4.5361958,MSV000089558_27803,MSV000092652_24541,1.4032403621360803,1.27275063438786,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3379954982619702
274,234.123783671732,0.6514124,MSV000089558_6734,MSV000092652_5297,1.5179503270964636,1.1573880311621836,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3376691791293236
239,193.09726146375337,0.38518927,MSV000089558_4447,MSV000092652_3521,1.0266216550608986,1.6482023008009283,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3374119779309135
128,478.3530464927574,4.5403414,MSV000089558_27998,MSV000092652_24475,1.3181127130798953,1.3520658346256587,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3350892738527769
92,455.3346553005888,5.689563,MSV000089558_33850,MSV000092652_27828,1.1645166783572958,1.505198880874258,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3348577796157768
314,261.16998538696043,1.9296091,MSV000089558_10199,MSV000092652_8467,1.3137663548490937,1.3550812710047693,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3344238129269315
228,352.1033468890387,1.0891069,MSV000089558_8453,MSV000092652_6331,1.6269354532067968,1.0390487741679324,TRUE,TRUE,NA,NA,NA,NA,Yes,1.3329921136873646
554,423.22428683415575,0.45096728,MSV000089558_4309,MSV000092652_3834,1.058939031601117,1.6057696556460848,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3323543436236007
355,363.2748008818724,3.4906073,MSV000089558_18970,MSV000092652_19119,1.6517285705482867,1.0110483208517074,FALSE,FALSE,NA,NA,NA,NA,Yes,1.331388445699997
85,452.2395203424947,2.6504598,MSV000089558_13688,MSV000092652_13254,1.3515935176786653,1.3101207497146345,FALSE,FALSE,NA,NA,NA,NA,Yes,1.33085713369665
211,345.24508954641595,3.806847,MSV000089558_21699,MSV000092652_21025,1.241059174478,1.4189946257476203,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3300269001128102
354,363.25459088807304,3.758552,MSV000089558_21693,MSV000092652_20853,1.2553562602301327,1.4039621217875582,FALSE,FALSE,NA,NA,NA,"C22 3a, 7a, 12a (known structural isomers: 0; isobaric peaks in run: 3)",Yes,1.3296591910088456
133,482.2581489839586,4.1934423,MSV000089558_25852,MSV000092652_23027,1.0315210440191527,1.6277660596612304,FALSE,TRUE,NA,NA,NA,NA,No,1.3296435518401917
484,310.17606203755093,0.45579603,MSV000089558_2646,MSV000092652_4134,1.4987690306232373,1.1601365427139703,TRUE,TRUE,NA,NA,NA,P_P_P (known structural isomers: 0; isobaric peaks in run: 1),Yes,1.329452786668604
76,444.2493661696616,3.9239213,MSV000089558_23207,MSV000092652_21976,1.5001688248725564,1.152557540469218,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3263631826708873
258,218.98384568381505,0.239312,MSV000089558_1046,MSV000092652_800,1.5868293574765264,1.0657736775664735,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3263015175214998
502,400.26062835888825,5.611437,MSV000089558_33448,MSV000092652_27631,1.3608705336449818,1.2901637670744406,FALSE,TRUE,NA,NA,NA,NA,No,1.3255171503597112
101,459.2490201078714,3.0682983,MSV000089558_16275,MSV000092652_16193,1.4978990594354413,1.1486920495262225,FALSE,TRUE,NA,NA,NA,NA,No,1.3232955544808318
55,662.2300005608723,2.9724302,MSV000089558_15778,MSV000092652_15380,1.527935876264965,1.1180734840697402,TRUE,FALSE,NA,NA,NA,NA,No,1.3230046801673527
418,277.1759490201297,0.7720223,MSV000089558_7246,MSV000092652_5609,1.1159605782140913,1.5296339267500378,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3227972524820646
297,253.08192436703868,0.39765134,MSV000089558_4808,MSV000092652_3692,1.0592313163080218,1.5815694868671366,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3204004015875792
263,225.0871025672433,1.7545292,MSV000089558_9380,MSV000092652_7585,1.1642505276262762,1.4747384653136622,FALSE,FALSE,NA,NA,NA,NA,Yes,1.3194944964699693
90,455.2766978092392,5.101543,MSV000089558_30573,MSV000092652_26311,1.1004783324448317,1.5379683516724256,FALSE,TRUE,NA,NA,NA,NA,No,1.3192233420586286
